"","CASHPOINTID","OPERATIONDATE","AMT_SCALED"
"12064",389,2020-01-05,0.0566925890743732
"12065",389,2020-01-06,0.0870065242052078
"12066",389,2020-01-07,0.0783480554819107
"12067",389,2020-01-08,0.073255717754364
"12068",389,2020-01-09,0.0525107532739639
"12069",389,2020-01-10,0.0737300366163254
"12070",389,2020-01-11,0.0560673698782921
"12071",389,2020-01-12,0.0372691825032234
"12072",389,2020-01-13,0.0760842710733414
"12073",389,2020-01-14,0.0651873499155045
"12074",389,2020-01-15,0.0824413597583771
"12075",389,2020-01-16,0.0819308161735535
"12076",389,2020-01-17,0.0970299392938614
"12077",389,2020-01-18,0.0644983798265457
"12078",389,2020-01-19,0.0456205457448959
"12079",389,2020-01-20,0.0952764749526978
"12080",389,2020-01-21,0.140502348542213
"12081",389,2020-01-22,0.138192012906075
"12082",389,2020-01-23,0.147497341036797
"12083",389,2020-01-24,0.181448444724083
"12084",389,2020-01-25,0.132910817861557
"12085",389,2020-01-26,0.0920803397893906
"12086",389,2020-01-27,0.178864270448685
"12087",389,2020-01-28,0.230711787939072
"12088",389,2020-01-29,0.197239547967911
"12089",389,2020-01-30,0.169475674629211
"12090",389,2020-01-31,0.200551971793175
"12091",390,2020-01-01,0.129904419183731
"12092",390,2020-01-02,0.087619736790657
"12093",390,2020-01-03,0.0972514599561691
"12094",390,2020-01-04,0.0703199803829193
"12095",390,2020-01-05,0.0375873222947121
"12096",390,2020-01-06,0.0661929845809937
"12097",390,2020-01-07,0.0608046390116215
"12098",390,2020-01-08,0.0595157593488693
"12099",390,2020-01-09,0.0401292257010937
"12100",390,2020-01-10,0.0636216700077057
"12101",390,2020-01-11,0.0510125011205673
"12102",390,2020-01-12,0.0331697016954422
"12103",390,2020-01-13,0.0720488876104355
"12104",390,2020-01-14,0.061726201325655
"12105",390,2020-01-15,0.0802947282791138
"12106",390,2020-01-16,0.0803405344486237
"12107",390,2020-01-17,0.0961605161428452
"12108",390,2020-01-18,0.06391242146492
"12109",390,2020-01-19,0.04510847479105
"12110",390,2020-01-20,0.0948922783136368
"12111",390,2020-01-21,0.139924496412277
"12112",390,2020-01-22,0.137671381235123
"12113",390,2020-01-23,0.146845266222954
"12114",390,2020-01-24,0.181242436170578
"12115",390,2020-01-25,0.132634177803993
"12116",390,2020-01-26,0.0919968411326408
"12117",390,2020-01-27,0.178807109594345
"12118",390,2020-01-28,0.230665415525436
"12119",390,2020-01-29,0.197235777974129
"12120",390,2020-01-30,0.169474303722382
"12121",390,2020-01-31,0.200550615787506
"12122",391,2020-01-01,0.00361652672290802
"12123",391,2020-01-02,-0.00642626732587814
"12124",391,2020-01-03,0.0316309183835983
"12125",391,2020-01-04,0.0281591787934303
"12126",391,2020-01-05,0.00118044763803482
"12127",391,2020-01-06,0.0186873450875282
"12128",391,2020-01-07,0.0103398114442825
"12129",391,2020-01-08,0.0200285390019417
"12130",391,2020-01-09,0.002299465239048
"12131",391,2020-01-10,0.0296053141355515
"12132",391,2020-01-11,0.0344105660915375
"12133",391,2020-01-12,0.0185050740838051
"12134",391,2020-01-13,0.0579098723828793
"12135",391,2020-01-14,0.0498015694320202
"12136",391,2020-01-15,0.0727905929088593
"12137",391,2020-01-16,0.0747647285461426
"12138",391,2020-01-17,0.0931111872196198
"12139",391,2020-01-18,0.0618564896285534
"12140",391,2020-01-19,0.0433050096035004
"12141",391,2020-01-20,0.0935392454266548
"12142",391,2020-01-21,0.137907117605209
"12143",391,2020-01-22,0.135834902524948
"12144",391,2020-01-23,0.144508838653564
"12145",391,2020-01-24,0.180495768785477
"12146",391,2020-01-25,0.131624460220337
"12147",391,2020-01-26,0.0916908532381058
"12148",391,2020-01-27,0.178597033023834
"12149",391,2020-01-28,0.230494856834412
"12150",391,2020-01-29,0.197221890091896
"12151",391,2020-01-30,0.169469580054283
"12152",391,2020-01-31,0.200545907020569
"12153",392,2020-01-01,0.0836957991123199
"12154",392,2020-01-02,0.0600121058523655
"12155",392,2020-01-03,0.0790235847234726
"12156",392,2020-01-04,0.0587892532348633
"12157",392,2020-01-05,0.0280038192868233
"12158",392,2020-01-06,0.0540189482271671
"12159",392,2020-01-07,0.0491346456110477
"12160",392,2020-01-08,0.0499721840023994
"12161",392,2020-01-09,0.0310316607356071
"12162",392,2020-01-10,0.0559185035526752
"12163",392,2020-01-11,0.0472492463886738
"12164",392,2020-01-12,0.0300832241773605
"12165",392,2020-01-13,0.0691127479076385
"12166",392,2020-01-14,0.0591671802103519
"12167",392,2020-01-15,0.078693799674511
"12168",392,2020-01-16,0.0791531801223755
"12169",392,2020-01-17,0.0955113247036934
"12170",392,2020-01-18,0.0634748190641403
"12171",392,2020-01-19,0.044725488871336
"12172",392,2020-01-20,0.0946049466729164
"12173",392,2020-01-21,0.139493763446808
"12174",392,2020-01-22,0.137281730771065
"12175",392,2020-01-23,0.146354258060455
"12176",392,2020-01-24,0.181086629629135
"12177",392,2020-01-25,0.132424369454384
"12178",392,2020-01-26,0.0919334143400192
"12179",392,2020-01-27,0.178763642907143
"12180",392,2020-01-28,0.230630159378052
"12181",392,2020-01-29,0.197232902050018
"12182",392,2020-01-30,0.16947340965271
"12183",392,2020-01-31,0.200549721717834
"12184",393,2020-01-01,0.142831325531006
"12185",393,2020-01-02,0.0931230410933495
"12186",393,2020-01-03,0.100741431117058
"12187",393,2020-01-04,0.0725327506661415
"12188",393,2020-01-05,0.0394231118261814
"12189",393,2020-01-06,0.0684940591454506
"12190",393,2020-01-07,0.0628987699747086
"12191",393,2020-01-08,0.0611925683915615
"12192",393,2020-01-09,0.0416877605021
"12193",393,2020-01-10,0.0649132058024406
"12194",393,2020-01-11,0.0516509376466274
"12195",393,2020-01-12,0.0336905270814896
"12196",393,2020-01-13,0.0725423693656921
"12197",393,2020-01-14,0.0621530078351498
"12198",393,2020-01-15,0.0805605873465538
"12199",393,2020-01-16,0.0805376023054123
"12200",393,2020-01-17,0.0962682589888573
"12201",393,2020-01-18,0.0639850348234177
"12202",393,2020-01-19,0.0451719835400581
"12203",393,2020-01-20,0.0949399396777153
"12204",393,2020-01-21,0.13999605178833
"12205",393,2020-01-22,0.137735977768898
"12206",393,2020-01-23,0.146926432847977
"12207",393,2020-01-24,0.181268125772476
"12208",393,2020-01-25,0.132668718695641
"12209",393,2020-01-26,0.0920072719454765
"12210",393,2020-01-27,0.178814262151718
"12211",393,2020-01-28,0.230671226978302
"12212",393,2020-01-29,0.197236254811287
"12213",393,2020-01-30,0.169474452733994
"12214",393,2020-01-31,0.200550749897957
"12215",394,2020-01-01,0.17499703168869
"12216",394,2020-01-02,0.111487857997417
"12217",394,2020-01-03,0.135996893048286
"12218",394,2020-01-04,0.0906151682138443
"12219",394,2020-01-05,0.0529847145080566
"12220",394,2020-01-06,0.0849262401461601
"12221",394,2020-01-07,0.0767414048314095
"12222",394,2020-01-08,0.0720251575112343
"12223",394,2020-01-09,0.0514396205544472
"12224",394,2020-01-10,0.0728694349527359
"12225",394,2020-01-11,0.0556318052113056
"12226",394,2020-01-12,0.0369182080030441
"12227",394,2020-01-13,0.0757292732596397
"12228",394,2020-01-14,0.0648855492472649
"12229",394,2020-01-15,0.0822550058364868
"12230",394,2020-01-16,0.081792838871479
"12231",394,2020-01-17,0.0969545096158981
"12232",394,2020-01-18,0.0644475370645523
"12233",394,2020-01-19,0.0455761551856995
"12234",394,2020-01-20,0.0952431708574295
"12235",394,2020-01-21,0.140452161431313
"12236",394,2020-01-22,0.13814689218998
"12237",394,2020-01-23,0.147441014647484
"12238",394,2020-01-24,0.181430697441101
"12239",394,2020-01-25,0.13288702070713
"12240",394,2020-01-26,0.0920731648802757
"12241",394,2020-01-27,0.178859382867813
"12242",394,2020-01-28,0.230707824230194
"12243",394,2020-01-29,0.197239220142365
"12244",394,2020-01-30,0.169475570321083
"12245",394,2020-01-31,0.200551867485046
"12246",395,2020-01-01,0.173068523406982
"12247",395,2020-01-02,0.10883030295372
"12248",395,2020-01-03,0.133075952529907
"12249",395,2020-01-04,0.0894965678453445
"12250",395,2020-01-05,0.0523576103150845
"12251",395,2020-01-06,0.084187887609005
"12252",395,2020-01-07,0.0761630013585091
"12253",395,2020-01-08,0.0715808570384979
"12254",395,2020-01-09,0.0510509721934795
"12255",395,2020-01-10,0.0725563243031502
"12256",395,2020-01-11,0.055473580956459
"12257",395,2020-01-12,0.0367906093597412
"12258",395,2020-01-13,0.0756001025438309
"12259",395,2020-01-14,0.0647756159305573
"12260",395,2020-01-15,0.0821870937943459
"12261",395,2020-01-16,0.0817425549030304
"12262",395,2020-01-17,0.0969270244240761
"12263",395,2020-01-18,0.0644290149211884
"12264",395,2020-01-19,0.0455599799752235
"12265",395,2020-01-20,0.0952310338616371
"12266",395,2020-01-21,0.140433892607689
"12267",395,2020-01-22,0.138130456209183
"12268",395,2020-01-23,0.147420480847359
"12269",395,2020-01-24,0.181424230337143
"12270",395,2020-01-25,0.132878348231316
"12271",395,2020-01-26,0.0920705497264862
"12272",395,2020-01-27,0.178857579827309
"12273",395,2020-01-28,0.230706334114075
"12274",395,2020-01-29,0.197239100933075
"12275",395,2020-01-30,0.169475436210632
"12276",395,2020-01-31,0.200551748275757
"12277",396,2020-01-01,0.0417313612997532
"12278",396,2020-01-02,0.025888703763485
"12279",396,2020-01-03,0.0563462525606155
"12280",396,2020-01-04,0.0444019176065922
"12281",396,2020-01-05,0.0156978145241737
"12282",396,2020-01-06,0.0381148234009743
"12283",396,2020-01-07,0.0325056612491608
"12284",396,2020-01-08,0.0357381403446198
"12285",396,2020-01-09,0.0168436840176582
"12286",396,2020-01-10,0.0433001145720482
"12287",396,2020-01-11,0.0412479154765606
"12288",396,2020-01-12,0.0248309969902039
"12289",396,2020-01-13,0.0640687793493271
"12290",396,2020-01-14,0.0546957589685917
"12291",396,2020-01-15,0.0758809447288513
"12292",396,2020-01-16,0.0770641192793846
"12293",396,2020-01-17,0.0943689569830894
"12294",396,2020-01-18,0.0627046674489975
"12295",396,2020-01-19,0.0440502911806107
"12296",396,2020-01-20,0.0940983891487122
"12297",396,2020-01-21,0.138737440109253
"12298",396,2020-01-22,0.13659431040287
"12299",396,2020-01-23,0.145481839776039
"12300",396,2020-01-24,0.180808335542679
"12301",396,2020-01-25,0.132048472762108
"12302",396,2020-01-26,0.0918195843696594
"12303",396,2020-01-27,0.178685545921326
"12304",396,2020-01-28,0.230566769838333
"12305",396,2020-01-29,0.197227746248245
"12306",396,2020-01-30,0.169471576809883
"12307",396,2020-01-31,0.200547888875008
"12308",397,2020-01-01,0.101998597383499
"12309",397,2020-01-02,0.0730322226881981
"12310",397,2020-01-03,0.0877782702445984
"12311",397,2020-01-04,0.0642456114292145
"12312",397,2020-01-05,0.0324936956167221
"12313",397,2020-01-06,0.0597095005214214
"12314",397,2020-01-07,0.0547105669975281
"12315",397,2020-01-08,0.0545752346515656
"12316",397,2020-01-09,0.0354663655161858
"12317",397,2020-01-10,0.0597092248499393
"12318",397,2020-01-11,0.0490916073322296
"12319",397,2020-01-12,0.0315976738929749
"12320",397,2020-01-13,0.0705559626221657
"12321",397,2020-01-14,0.0604292042553425
"12322",397,2020-01-15,0.0794848203659058
"12323",397,2020-01-16,0.0797400027513504
"12324",397,2020-01-17,0.0958321839570999
"12325",397,2020-01-18,0.063691109418869
"12326",397,2020-01-19,0.0449148491024971
"12327",397,2020-01-20,0.094747006893158
"12328",397,2020-01-21,0.139706566929817
"12329",397,2020-01-22,0.137474402785301
"12330",397,2020-01-23,0.146597370505333
"12331",397,2020-01-24,0.181163847446442
"12332",397,2020-01-25,0.132528409361839
"12333",397,2020-01-26,0.0919648706912994
"12334",397,2020-01-27,0.17878520488739
"12335",397,2020-01-28,0.230647653341293
"12336",397,2020-01-29,0.197234332561493
"12337",397,2020-01-30,0.169473767280579
"12338",397,2020-01-31,0.200550079345703
"12339",398,2020-01-01,0.0314766019582748
"12340",398,2020-01-02,0.0173601880669594
"12341",398,2020-01-03,0.0499605014920235
"12342",398,2020-01-04,0.0402689762413502
"12343",398,2020-01-05,0.0120568946003914
"12344",398,2020-01-06,0.0333128646016121
"12345",398,2020-01-07,0.0272042453289032
"12346",398,2020-01-08,0.0315817221999168
"12347",398,2020-01-09,0.0126034244894981
"12348",398,2020-01-10,0.0393739268183708
"12349",398,2020-01-11,0.0394213497638702
"12350",398,2020-01-12,0.0231477171182632
"12351",398,2020-01-13,0.0624390877783298
"12352",398,2020-01-14,0.0533105656504631
"12353",398,2020-01-15,0.075010672211647
"12354",398,2020-01-16,0.0764170289039612
"12355",398,2020-01-17,0.094015046954155
"12356",398,2020-01-18,0.0624660290777683
"12357",398,2020-01-19,0.0438407734036446
"12358",398,2020-01-20,0.0939412042498589
"12359",398,2020-01-21,0.138503551483154
"12360",398,2020-01-22,0.136380895972252
"12361",398,2020-01-23,0.14520937204361
"12362",398,2020-01-24,0.180721044540405
"12363",398,2020-01-25,0.131930246949196
"12364",398,2020-01-26,0.0917837172746658
"12365",398,2020-01-27,0.178660899400711
"12366",398,2020-01-28,0.230546742677689
"12367",398,2020-01-29,0.197226107120514
"12368",398,2020-01-30,0.169470980763435
"12369",398,2020-01-31,0.20054729282856
"12370",399,2020-01-01,0.00361652672290802
"12371",399,2020-01-02,-0.00642626732587814
"12372",399,2020-01-03,0.0316309183835983
"12373",399,2020-01-04,0.0281591787934303
"12374",399,2020-01-05,0.00118044763803482
"12375",399,2020-01-06,0.0186873450875282
"12376",399,2020-01-07,0.0103398114442825
"12377",399,2020-01-08,0.0200285390019417
"12378",399,2020-01-09,0.002299465239048
"12379",399,2020-01-10,0.0296053141355515
"12380",399,2020-01-11,0.0344105660915375
"12381",399,2020-01-12,0.0185050740838051
"12382",399,2020-01-13,0.0579098723828793
"12383",399,2020-01-14,0.0498015694320202
"12384",399,2020-01-15,0.0727905929088593
"12385",399,2020-01-16,0.0747647285461426
"12386",399,2020-01-17,0.0931111872196198
"12387",399,2020-01-18,0.0618564896285534
"12388",399,2020-01-19,0.0433050096035004
"12389",399,2020-01-20,0.0935392454266548
"12390",399,2020-01-21,0.137907117605209
"12391",399,2020-01-22,0.135834902524948
"12392",399,2020-01-23,0.144508838653564
"12393",399,2020-01-24,0.180495768785477
"12394",399,2020-01-25,0.131624460220337
"12395",399,2020-01-26,0.0916908532381058
"12396",399,2020-01-27,0.178597033023834
"12397",399,2020-01-28,0.230494856834412
"12398",399,2020-01-29,0.197221890091896
"12399",399,2020-01-30,0.169469580054283
"12400",399,2020-01-31,0.200545907020569
"12401",400,2020-01-01,0.155071094632149
"12402",400,2020-01-02,0.0977244675159454
"12403",400,2020-01-03,0.101586289703846
"12404",400,2020-01-04,0.0730641037225723
"12405",400,2020-01-05,0.0398604236543179
"12406",400,2020-01-06,0.0690394565463066
"12407",400,2020-01-07,0.0633897036314011
"12408",400,2020-01-08,0.0615841597318649
"12409",400,2020-01-09,0.0420499220490456
"12410",400,2020-01-10,0.0652121901512146
"12411",400,2020-01-11,0.051799051463604
"12412",400,2020-01-12,0.0338112339377403
"12413",400,2020-01-13,0.072656661272049
"12414",400,2020-01-14,0.0622517205774784
"12415",400,2020-01-15,0.080622024834156
"12416",400,2020-01-16,0.0805831551551819
"12417",400,2020-01-17,0.0962931662797928
"12418",400,2020-01-18,0.0640018284320831
"12419",400,2020-01-19,0.0451866686344147
"12420",400,2020-01-20,0.0949509590864182
"12421",400,2020-01-21,0.140012592077255
"12422",400,2020-01-22,0.137750893831253
"12423",400,2020-01-23,0.146945148706436
"12424",400,2020-01-24,0.181274056434631
"12425",400,2020-01-25,0.132676690816879
"12426",400,2020-01-26,0.0920096784830093
"12427",400,2020-01-27,0.178815901279449
"12428",400,2020-01-28,0.230672568082809
"12429",400,2020-01-29,0.197236359119415
"12430",400,2020-01-30,0.169474571943283
"12431",400,2020-01-31,0.200550884008408
"12432",401,2020-01-01,0.0121748521924019
"12433",401,2020-01-02,0.000980034470558167
"12434",401,2020-01-03,0.0374218672513962
"12435",401,2020-01-04,0.0320276618003845
"12436",401,2020-01-05,0.00468455255031586
"12437",401,2020-01-06,0.0234464555978775
"12438",401,2020-01-07,0.0159402936697006
"12439",401,2020-01-08,0.0232574641704559
"12440",401,2020-01-09,0.00503801554441452
"12441",401,2020-01-10,0.0321788042783737
"12442",401,2020-01-11,0.0359497219324112
"12443",401,2020-01-12,0.019934743642807
"12444",401,2020-01-13,0.0593100823462009
"12445",401,2020-01-14,0.0508882999420166
"12446",401,2020-01-15,0.073480561375618
"12447",401,2020-01-16,0.0752784907817841
"12448",401,2020-01-17,0.0933922529220581
"12449",401,2020-01-18,0.0620460473001003
"12450",401,2020-01-19,0.0434717200696468
"12451",401,2020-01-20,0.093664325773716
"12452",401,2020-01-21,0.138092458248138
"12453",401,2020-01-22,0.136004835367203
"12454",401,2020-01-23,0.144727408885956
"12455",401,2020-01-24,0.180566191673279
"12456",401,2020-01-25,0.131720155477524
"12457",401,2020-01-26,0.0917199328541756
"12458",401,2020-01-27,0.178617030382156
"12459",401,2020-01-28,0.230511099100113
"12460",401,2020-01-29,0.197223216295242
"12461",401,2020-01-30,0.169469952583313
"12462",401,2020-01-31,0.200546264648438
"12463",402,2020-01-01,0.19251212477684
"12464",402,2020-01-02,0.127123102545738
"12465",402,2020-01-03,0.151663422584534
"12466",402,2020-01-04,0.09598458558321
"12467",402,2020-01-05,0.0559654533863068
"12468",402,2020-01-06,0.0866284742951393
"12469",402,2020-01-07,0.0780586004257202
"12470",402,2020-01-08,0.0730344206094742
"12471",402,2020-01-09,0.0523186959326267
"12472",402,2020-01-10,0.0735759735107422
"12473",402,2020-01-11,0.0559893324971199
"12474",402,2020-01-12,0.0372063294053078
"12475",402,2020-01-13,0.0760207325220108
"12476",402,2020-01-14,0.0651333704590797
"12477",402,2020-01-15,0.0824080407619476
"12478",402,2020-01-16,0.0819061547517776
"12479",402,2020-01-17,0.0970164611935616
"12480",402,2020-01-18,0.0644892901182175
"12481",402,2020-01-19,0.0456126108765602
"12482",402,2020-01-20,0.0952705219388008
"12483",402,2020-01-21,0.140493378043175
"12484",402,2020-01-22,0.138183951377869
"12485",402,2020-01-23,0.14748726785183
"12486",402,2020-01-24,0.181445270776749
"12487",402,2020-01-25,0.132906556129456
"12488",402,2020-01-26,0.0920790508389473
"12489",402,2020-01-27,0.178863406181335
"12490",402,2020-01-28,0.230711072683334
"12491",402,2020-01-29,0.197239488363266
"12492",402,2020-01-30,0.169475615024567
"12493",402,2020-01-31,0.20055191218853
"12494",403,2020-01-01,0.182516604661942
"12495",403,2020-01-02,0.119256071746349
"12496",403,2020-01-03,0.144098490476608
"12497",403,2020-01-04,0.0935507491230965
"12498",403,2020-01-05,0.0546203590929508
"12499",403,2020-01-06,0.0859220027923584
"12500",403,2020-01-07,0.0775147005915642
"12501",403,2020-01-08,0.0726180970668793
"12502",403,2020-01-09,0.0519567206501961
"12503",403,2020-01-10,0.0732853263616562
"12504",403,2020-01-11,0.0558421723544598
"12505",403,2020-01-12,0.0370877832174301
"12506",403,2020-01-13,0.0759008601307869
"12507",403,2020-01-14,0.065031498670578
"12508",403,2020-01-15,0.0823451429605484
"12509",403,2020-01-16,0.0818595737218857
"12510",403,2020-01-17,0.0969909951090813
"12511",403,2020-01-18,0.0644721239805222
"12512",403,2020-01-19,0.0455976277589798
"12513",403,2020-01-20,0.0952592790126801
"12514",403,2020-01-21,0.140476450324059
"12515",403,2020-01-22,0.13816873729229
"12516",403,2020-01-23,0.14746829867363
"12517",403,2020-01-24,0.18143929541111
"12518",403,2020-01-25,0.132898539304733
"12519",403,2020-01-26,0.0920766443014145
"12520",403,2020-01-27,0.178861752152443
"12521",403,2020-01-28,0.230709731578827
"12522",403,2020-01-29,0.197239369153976
"12523",403,2020-01-30,0.169475585222244
"12524",403,2020-01-31,0.200551882386208
"12525",404,2020-01-01,0.0616525635123253
"12526",404,2020-01-02,0.042132806032896
"12527",404,2020-01-03,0.0671822875738144
"12528",404,2020-01-04,0.0513282231986523
"12529",404,2020-01-05,0.0216996297240257
"12530",404,2020-01-06,0.0459327958524227
"12531",404,2020-01-07,0.0408650413155556
"12532",404,2020-01-08,0.0429918542504311
"12533",404,2020-01-09,0.0241532847285271
"12534",404,2020-01-10,0.0498975999653339
"12535",404,2020-01-11,0.0443606227636337
"12536",404,2020-01-12,0.0276866629719734
"12537",404,2020-01-13,0.0668187960982323
"12538",404,2020-01-14,0.0571451000869274
"12539",404,2020-01-15,0.0774201899766922
"12540",404,2020-01-16,0.0782077386975288
"12541",404,2020-01-17,0.0949943587183952
"12542",404,2020-01-18,0.0631263107061386
"12543",404,2020-01-19,0.0444201268255711
"12544",404,2020-01-20,0.0943758487701416
"12545",404,2020-01-21,0.139151230454445
"12546",404,2020-01-22,0.136970907449722
"12547",404,2020-01-23,0.145960777997971
"12548",404,2020-01-24,0.180961340665817
"12549",404,2020-01-25,0.132255345582962
"12550",404,2020-01-26,0.0918822586536407
"12551",404,2020-01-27,0.178728550672531
"12552",404,2020-01-28,0.230601668357849
"12553",404,2020-01-29,0.197230592370033
"12554",404,2020-01-30,0.169472545385361
"12555",404,2020-01-31,0.200548857450485
"12556",405,2020-01-01,0.0718403458595276
"12557",405,2020-01-02,0.0503597818315029
"12558",405,2020-01-03,0.0725152418017387
"12559",405,2020-01-04,0.054701142013073
"12560",405,2020-01-05,0.0245717465877533
"12561",405,2020-01-06,0.0496323443949223
"12562",405,2020-01-07,0.0446976013481617
"12563",405,2020-01-08,0.0462503284215927
"12564",405,2020-01-09,0.0273861736059189
"12565",405,2020-01-10,0.052749402821064
"12566",405,2020-01-11,0.0457230880856514
"12567",405,2020-01-12,0.0288240015506744
"12568",405,2020-01-13,0.0679090023040771
"12569",405,2020-01-14,0.0581085309386253
"12570",405,2020-01-15,0.0780279636383057
"12571",405,2020-01-16,0.0786589980125427
"12572",405,2020-01-17,0.0952411144971848
"12573",405,2020-01-18,0.0632926672697067
"12574",405,2020-01-19,0.044565923511982
"12575",405,2020-01-20,0.0944852381944656
"12576",405,2020-01-21,0.13931468129158
"12577",405,2020-01-22,0.137119352817535
"12578",405,2020-01-23,0.146148920059204
"12579",405,2020-01-24,0.181021273136139
"12580",405,2020-01-25,0.132336229085922
"12581",405,2020-01-26,0.0919067412614822
"12582",405,2020-01-27,0.178745359182358
"12583",405,2020-01-28,0.230615317821503
"12584",405,2020-01-29,0.197231695055962
"12585",405,2020-01-30,0.169472932815552
"12586",405,2020-01-31,0.200549244880676
"12587",406,2020-01-01,0.142519056797028
"12588",406,2020-01-02,0.0929972007870674
"12589",406,2020-01-03,0.100662112236023
"12590",406,2020-01-04,0.0724827796220779
"12591",406,2020-01-05,0.0393819101154804
"12592",406,2020-01-06,0.06844262778759
"12593",406,2020-01-07,0.0628523677587509
"12594",406,2020-01-08,0.0611555315554142
"12595",406,2020-01-09,0.0416534617543221
"12596",406,2020-01-10,0.0648848712444305
"12597",406,2020-01-11,0.0516369119286537
"12598",406,2020-01-12,0.0336791053414345
"12599",406,2020-01-13,0.0725315660238266
"12600",406,2020-01-14,0.0621436685323715
"12601",406,2020-01-15,0.0805547684431076
"12602",406,2020-01-16,0.0805332958698273
"12603",406,2020-01-17,0.0962659046053886
"12604",406,2020-01-18,0.0639834553003311
"12605",406,2020-01-19,0.045170608907938
"12606",406,2020-01-20,0.0949389040470123
"12607",406,2020-01-21,0.139994502067566
"12608",406,2020-01-22,0.137734577059746
"12609",406,2020-01-23,0.146924659609795
"12610",406,2020-01-24,0.181267559528351
"12611",406,2020-01-25,0.13266795873642
"12612",406,2020-01-26,0.0920070484280586
"12613",406,2020-01-27,0.178814113140106
"12614",406,2020-01-28,0.230671107769012
"12615",406,2020-01-29,0.197236239910126
"12616",406,2020-01-30,0.169474422931671
"12617",406,2020-01-31,0.200550720095634
"12618",407,2020-01-01,0.0381036847829819
"12619",407,2020-01-02,0.0228850468993187
"12620",407,2020-01-03,0.0541081875562668
"12621",407,2020-01-04,0.0429580099880695
"12622",407,2020-01-05,0.0144305303692818
"12623",407,2020-01-06,0.0364486053586006
"12624",407,2020-01-07,0.0306801199913025
"12625",407,2020-01-08,0.034170962870121
"12626",407,2020-01-09,0.0152502581477165
"12627",407,2020-01-10,0.0418334417045116
"12628",407,2020-01-11,0.040563341230154
"12629",407,2020-01-12,0.0242007449269295
"12630",407,2020-01-13,0.0634593665599823
"12631",407,2020-01-14,0.0541493743658066
"12632",407,2020-01-15,0.0755380764603615
"12633",407,2020-01-16,0.0768092125654221
"12634",407,2020-01-17,0.0942295417189598
"12635",407,2020-01-18,0.0626106709241867
"12636",407,2020-01-19,0.0439677760004997
"12637",407,2020-01-20,0.0940364748239517
"12638",407,2020-01-21,0.138645276427269
"12639",407,2020-01-22,0.136510267853737
"12640",407,2020-01-23,0.145374640822411
"12641",407,2020-01-24,0.180774003267288
"12642",407,2020-01-25,0.132002010941505
"12643",407,2020-01-26,0.09180548787117
"12644",407,2020-01-27,0.178675845265388
"12645",407,2020-01-28,0.2305588722229
"12646",407,2020-01-29,0.197227120399475
"12647",407,2020-01-30,0.169471383094788
"12648",407,2020-01-31,0.200547695159912
"12649",408,2020-01-01,0.17622122168541
"12650",408,2020-01-02,0.113139927387238
"12651",408,2020-01-03,0.137773841619492
"12652",408,2020-01-04,0.091285914182663
"12653",408,2020-01-05,0.053359717130661
"12654",408,2020-01-06,0.0852514654397964
"12655",408,2020-01-07,0.0769948214292526
"12656",408,2020-01-08,0.0722196102142334
"12657",408,2020-01-09,0.0516094081103802
"12658",408,2020-01-10,0.0730060786008835
"12659",408,2020-01-11,0.0557009056210518
"12660",408,2020-01-12,0.0369739159941673
"12661",408,2020-01-13,0.0757856443524361
"12662",408,2020-01-14,0.0649335086345673
"12663",408,2020-01-15,0.0822846367955208
"12664",408,2020-01-16,0.081814780831337
"12665",408,2020-01-17,0.0969665125012398
"12666",408,2020-01-18,0.0644556358456612
"12667",408,2020-01-19,0.0455832257866859
"12668",408,2020-01-20,0.0952484756708145
"12669",408,2020-01-21,0.140460163354874
"12670",408,2020-01-22,0.138154089450836
"12671",408,2020-01-23,0.147450000047684
"12672",408,2020-01-24,0.181433528661728
"12673",408,2020-01-25,0.132890820503235
"12674",408,2020-01-26,0.0920743122696877
"12675",408,2020-01-27,0.178860157728195
"12676",408,2020-01-28,0.230708450078964
"12677",408,2020-01-29,0.197239279747009
"12678",408,2020-01-30,0.169475495815277
"12679",408,2020-01-31,0.20055179297924
"12680",409,2020-01-01,0.171476364135742
"12681",409,2020-01-02,0.106585033237934
"12682",409,2020-01-03,0.130547419190407
"12683",409,2020-01-04,0.0885255485773087
"12684",409,2020-01-05,0.0518095083534718
"12685",409,2020-01-06,0.0835408717393875
"12686",409,2020-01-07,0.0756526738405228
"12687",409,2020-01-08,0.0711882561445236
"12688",409,2020-01-09,0.0507067181169987
"12689",409,2020-01-10,0.0722785815596581
"12690",409,2020-01-11,0.0553333275020123
"12691",409,2020-01-12,0.0366774499416351
"12692",409,2020-01-13,0.075485497713089
"12693",409,2020-01-14,0.064678005874157
"12694",409,2020-01-15,0.0821267738938332
"12695",409,2020-01-16,0.0816978886723518
"12696",409,2020-01-17,0.0969026014208794
"12697",409,2020-01-18,0.0644125565886497
"12698",409,2020-01-19,0.0455455891788006
"12699",409,2020-01-20,0.0952202379703522
"12700",409,2020-01-21,0.140417620539665
"12701",409,2020-01-22,0.13811582326889
"12702",409,2020-01-23,0.147402197122574
"12703",409,2020-01-24,0.1814184486866
"12704",409,2020-01-25,0.132870584726334
"12705",409,2020-01-26,0.0920682102441788
"12706",409,2020-01-27,0.178855985403061
"12707",409,2020-01-28,0.230705052614212
"12708",409,2020-01-29,0.197239011526108
"12709",409,2020-01-30,0.169475466012955
"12710",409,2020-01-31,0.200551778078079
